filename,text,age,gender,accent
cv-valid-train/sample-021293.mp3,the englishman prodded him and the boy asked her about the man who cured people's illnesses,thirties,male,us
cv-valid-train/sample-021298.mp3,he got up early with the idea of finding it,twenties,male,us
cv-valid-train/sample-021300.mp3,so it's better to listen to what it has to say,thirties,male,us
cv-valid-train/sample-021318.mp3,for at that time it had not occurred to him that it might be hollow,fourties,male,us
cv-valid-train/sample-021328.mp3,the heat lasted until nightfall and all that time he had to carry his jacket,twenties,male,us
cv-valid-train/sample-021332.mp3,parachuting is dangerous,twenties,male,us
cv-valid-train/sample-021340.mp3,this path is designated for agricultural vehicles,thirties,male,us
cv-valid-train/sample-021350.mp3,i'm not easier to live with than he was,twenties,male,us
cv-valid-train/sample-021351.mp3,there's one that says 'everything that happens once can never happen again,fifties,male,us
cv-valid-train/sample-021364.mp3,it was glaringly hot not a cloud in the sky nor a breath of wind,fifties,male,us
cv-valid-train/sample-021368.mp3,i need one more,twenties,male,us
cv-valid-train/sample-021372.mp3,this wedge prevents the trailer from rolling down the slope in case of brake failure,fourties,male,us
cv-valid-train/sample-021373.mp3,what's going on here,seventies,male,us
cv-valid-train/sample-021374.mp3,it's true that everything has its destiny but one day that destiny will be realized,twenties,female,us
cv-valid-train/sample-021381.mp3,for a moment everything was dark and scary,fourties,male,us
cv-valid-train/sample-021382.mp3,it is i the boy answered,fifties,female,us
cv-valid-train/sample-021397.mp3,most algorithms are not very sensitive to the type of normalization used,twenties,male,us
cv-valid-train/sample-021402.mp3,he's looking for you,sixties,female,us
cv-valid-train/sample-021404.mp3,on the seventh day the alchemist decided to make camp earlier than usual,twenties,male,us
cv-valid-train/sample-021411.mp3,turning the air conditioning on leads to an increased fuel consumption,fourties,male,us
cv-valid-train/sample-021415.mp3,meanwhile the boy thought about his treasure,thirties,male,us
cv-valid-train/sample-021421.mp3,you are super talented and should submit right away,twenties,male,us
cv-valid-train/sample-021433.mp3,they set off running wildly into the trees,twenties,male,us
cv-valid-train/sample-021451.mp3,rate stars in my pocket like grains of sand  out of  points,thirties,male,us
cv-valid-train/sample-021462.mp3,'and this is what your son said' the angel told the man,sixties,male,us
cv-valid-train/sample-021466.mp3,help me the boy said,fourties,male,us
cv-valid-train/sample-021471.mp3,this morning i found a calculator taped to my wii,fourties,male,us
cv-valid-train/sample-021478.mp3,and the girl pointed to the south indicating that it was there the strange man lived,twenties,male,us
cv-valid-train/sample-021482.mp3,light up with the street with johnson,twenties,female,us
cv-valid-train/sample-021486.mp3,there were lights in the upper windows of the houses when the people went to bed,fifties,male,us
cv-valid-train/sample-021490.mp3,will i learn to do that someday the boy asked,fifties,female,us
cv-valid-train/sample-021516.mp3,he put his headcloth in place and secured it with a ring made of camel skin,fifties,male,us
cv-valid-train/sample-021520.mp3,when he saw henderson in his garden he called over the fence and made himself understood,fifties,female,us
cv-valid-train/sample-021530.mp3,i found it out a little late,thirties,female,us
cv-valid-train/sample-021532.mp3,i heard a faint movement under my feet,twenties,male,us
cv-valid-train/sample-021545.mp3,it's extremely suspicious that there's no information about brains that didn't come from a brain,twenties,male,us
cv-valid-train/sample-021551.mp3,there were raised voicesand some sort of struggle appeared to be going on ,sixties,female,us
cv-valid-train/sample-021568.mp3,what he said reminded the boy of the old king,twenties,other,us
cv-valid-train/sample-021573.mp3,it looked like a rusty gas float,twenties,female,us
cv-valid-train/sample-021575.mp3,the boy wanted to believe that his friend had simply become separated from him by accident,fifties,male,us
cv-valid-train/sample-021577.mp3,we need to solve this problem fast,fourties,male,us
cv-valid-train/sample-021582.mp3,it is unclear what her motives are,thirties,male,us
cv-valid-train/sample-021591.mp3,an huge hole had been made by the impact of the projectile,thirties,male,us
cv-valid-train/sample-021592.mp3,on the second day the boy climbed to the top of a cliff near the camp,fifties,male,us
cv-valid-train/sample-021596.mp3,come in and see me in my office tomorrow,thirties,male,us
cv-valid-train/sample-021608.mp3,he knew nothing about the customs of the strange land he was in,thirties,male,us
cv-valid-train/sample-021618.mp3,you've resented me from the first moment you saw me,twenties,male,us
cv-valid-train/sample-021631.mp3,he lives at the alfayoum oasis his friend had said,thirties,male,us
cv-valid-train/sample-021651.mp3,there was a general movement backwards,thirties,male,us
cv-valid-train/sample-021659.mp3,it was as if it quivered but really this was the telescope vibrating,twenties,female,us
cv-valid-train/sample-021664.mp3,but it is not a class that was requested by our alumni or prospective students,twenties,male,us
cv-valid-train/sample-021677.mp3,well what good would it be to you if you had t die the alchemist answered,fifties,female,us
cv-valid-train/sample-021680.mp3,and better still to be alone with one's books,thirties,female,us
cv-valid-train/sample-021701.mp3,did you write that letter to miss mitchell,fourties,male,us
cv-valid-train/sample-021702.mp3,the boy trusted his new friend,fourties,male,us
cv-valid-train/sample-021704.mp3,continue in the direction of the pyramids said the alchemist,sixties,female,us
cv-valid-train/sample-021714.mp3,the englishman was disappointed,thirties,male,us
cv-valid-train/sample-021749.mp3,how strange africa is thought the boy,twenties,female,us
cv-valid-train/sample-021758.mp3,i get thirty dollars a week,sixties,male,us
cv-valid-train/sample-021763.mp3,the high humidity is making me sweat,thirties,male,us
cv-valid-train/sample-021788.mp3,when he emerged it was with a young arab dressed in white and gold,fifties,male,us
cv-valid-train/sample-021795.mp3,this was the strangest of all things that ever came to earth from outer space,twenties,male,us
cv-valid-train/sample-021800.mp3,that he had attended a seminary until he was sixteen,thirties,male,us
cv-valid-train/sample-021801.mp3,they're closing in on you,twenties,male,us
cv-valid-train/sample-021803.mp3,i want to know what it is,seventies,male,us
cv-valid-train/sample-021807.mp3,a line of flame high can be seen in the atmosphere,thirties,female,us
cv-valid-train/sample-021832.mp3,and seizing the boy's bag the alchemist gave the gold coins to the chief,fifties,female,us
cv-valid-train/sample-021836.mp3,thats because i want to remove the old grout from the bathroom tile,fourties,male,us
cv-valid-train/sample-021840.mp3,james watt didn't invent the steam engine but he improved it significantly,thirties,male,us
cv-valid-train/sample-021843.mp3,one that will write,thirties,male,us
cv-valid-train/sample-021846.mp3,the reason for this is to discern your strengths,seventies,male,us
cv-valid-train/sample-021861.mp3,he was just and good,fourties,male,us
cv-valid-train/sample-021868.mp3,the thing itself was almost entirely buried in sand,fifties,male,us
cv-valid-train/sample-021872.mp3,and a little charge of kidnapping i'm looking into,thirties,male,us
cv-valid-train/sample-021878.mp3,that's big of you,twenties,female,us
cv-valid-train/sample-021883.mp3,i read only what the birds wanted to tell me,twenties,male,us
cv-valid-train/sample-021884.mp3,you should see the other guy specifically how good at fighting he is,fifties,male,us
cv-valid-train/sample-021889.mp3,and if you improve on the present what comes later will also be better,fifties,male,us
cv-valid-train/sample-021905.mp3,can we talk tomorrow,fourties,female,us
cv-valid-train/sample-021930.mp3,i'm never more aware of a room's acoustics than when i'm trying to enjoy a snack i have no intention of sharing,teens,female,us
cv-valid-train/sample-021940.mp3,that night there was another jetting out of gas from the distant planet,teens,male,us
cv-valid-train/sample-021951.mp3,we can't leave greg here,twenties,male,us
cv-valid-train/sample-021957.mp3,this building has an elevator which is necessary for wheelchairs,twenties,male,us
cv-valid-train/sample-021959.mp3,i understand sheep they're no longer a problem and they can be good friends,thirties,female,us
cv-valid-train/sample-021966.mp3,the englishman said nothing,twenties,male,us
cv-valid-train/sample-021967.mp3,henderson was taking it in,twenties,male,us
cv-valid-train/sample-021976.mp3,you mean you're not coming back to work here,sixties,female,us
cv-valid-train/sample-021982.mp3,i thought the unscrewing might be automatic,teens,female,us
cv-valid-train/sample-021985.mp3,it looked like a rusty gas float,teens,female,us
cv-valid-train/sample-022004.mp3,let's go and have some lunch said the crystal merchant,thirties,female,us
cv-valid-train/sample-022006.mp3,the caterpillar responded with a nod,twenties,male,us
cv-valid-train/sample-022011.mp3,which view would you like,twenties,male,us
cv-valid-train/sample-022019.mp3,only the lights in the great tent remained,thirties,male,us
cv-valid-train/sample-022023.mp3,he said he couldn't have handled it better himself,thirties,male,us
cv-valid-train/sample-022033.mp3,do you know what cia stands for,fourties,male,us
cv-valid-train/sample-022050.mp3,it seemed such a little thing so bright and small and still,twenties,other,us
cv-valid-train/sample-022055.mp3,arabs often appeared in the city shopping and chanting their strange prayers several times a day,fifties,female,us
cv-valid-train/sample-022058.mp3,i have watched the caravan as it crossed the desert he said,fifties,female,us
cv-valid-train/sample-022062.mp3,will you give me your blessing asked the boy,fourties,male,us
cv-valid-train/sample-022081.mp3,when he speaks in our language i can interpret what he has said,thirties,male,us
cv-valid-train/sample-022092.mp3,something inside the cylinder was unscrewing the top,fourties,male,us
cv-valid-train/sample-022097.mp3,and i will be the policeman,thirties,male,us
cv-valid-train/sample-022103.mp3,the crow tilted its head as if it was thinking,thirties,male,us
cv-valid-train/sample-022111.mp3,we certainly didn't give that man much of a chance,teens,male,us
cv-valid-train/sample-022115.mp3,the shop folks were taking down their shutters and people were opening their bedroom windows,thirties,female,us
cv-valid-train/sample-022135.mp3,it's gonna put our city on the map,twenties,male,us
cv-valid-train/sample-022143.mp3,i thought about the difficulties in translation that might arise,fifties,male,us
cv-valid-train/sample-022144.mp3,i'm doing much better and soon you'll be able to return to your sheep,twenties,male,us
cv-valid-train/sample-022154.mp3,it was only words,thirties,male,us
cv-valid-train/sample-022163.mp3,and at that i told him and he took my place,twenties,male,us
cv-valid-train/sample-022164.mp3,i think they perceived that nothing was to be done at the moment,thirties,female,us
cv-valid-train/sample-022171.mp3,that night there was another jetting out of gas from the distant planet,fourties,male,us
cv-valid-train/sample-022182.mp3,but the boy never took his eye off his new friend,teens,male,us
cv-valid-train/sample-022197.mp3,we couldn't find the high street,thirties,female,us
cv-valid-train/sample-022201.mp3,when i returned to the common the sun was setting,thirties,female,us
cv-valid-train/sample-022205.mp3,how do you expect me to get any work done,thirties,male,us
cv-valid-train/sample-022206.mp3,i can't think of any reason why she was killed,twenties,male,us
cv-valid-train/sample-022207.mp3,let me comb your hair,thirties,female,us
cv-valid-train/sample-022210.mp3,i was frightened by a presence in my house that whispered terrible things,thirties,female,us
cv-valid-train/sample-022212.mp3,it would have been visible to me had i only looked up as it passed,twenties,male,us
cv-valid-train/sample-022220.mp3,where are we going to put him,teens,female,us
cv-valid-train/sample-022222.mp3,the dunes are changed by the wind but the desert never changes,fourties,male,us
cv-valid-train/sample-022231.mp3,i don't think it's very ethical reading other people's stuff,twenties,male,us
cv-valid-train/sample-022232.mp3,i'll work for you he said,fifties,female,us
cv-valid-train/sample-022235.mp3,i'm going to them,fourties,male,us
cv-valid-train/sample-022236.mp3,in spite of this i still believed that there were men in mars,teens,male,us
cv-valid-train/sample-022249.mp3,this picture is pure art,twenties,female,us
cv-valid-train/sample-022253.mp3,how do you expect me to get any work done,twenties,male,us
cv-valid-train/sample-022256.mp3,and the sand and gravel had been flung violently in every direction,twenties,male,us
cv-valid-train/sample-022260.mp3,you're a smart young woman,twenties,male,us
cv-valid-train/sample-022262.mp3,a boy came running towards me,twenties,male,us
cv-valid-train/sample-022266.mp3,he and his family went up north to the arctic circle to meet santa claus in finland,twenties,other,us
cv-valid-train/sample-022267.mp3,of course the two were unable to do anything,twenties,male,us
cv-valid-train/sample-022283.mp3,i understand sheep they're no longer a problem and they can be good friends,thirties,male,us
cv-valid-train/sample-022288.mp3,if you start your emails with greetings let me be the first to welcome you to earth,twenties,male,us
cv-valid-train/sample-022306.mp3,some storms are worth the wreckage,thirties,female,us
cv-valid-train/sample-022307.mp3,he didn't want to cry with the other people there,fifties,female,us
cv-valid-train/sample-022313.mp3,they were people of the desert and clamored to hear his stories about the great cities,thirties,female,us
cv-valid-train/sample-022314.mp3,scattered groups of people were hurrying from the direction of woking,twenties,female,us
cv-valid-train/sample-022317.mp3,it's called the principle of favorability,thirties,male,us
cv-valid-train/sample-022323.mp3,it's called the principle of favorability,fifties,male,us
cv-valid-train/sample-022325.mp3,about eleven i walked back to my home in maybury because nothing seemed to be happening,twenties,female,us
cv-valid-train/sample-022326.mp3,a card hanging in the doorway announced that several languages were spoken in the shop,twenties,male,us
cv-valid-train/sample-022328.mp3,he followed the movement of the birds trying to read something into it,twenties,male,us
cv-valid-train/sample-022334.mp3,where's ashley's wallet,fifties,female,us
cv-valid-train/sample-022345.mp3,i could die happily and that made me feel good,twenties,male,us
cv-valid-train/sample-022351.mp3,then the thing came upon him in a flash,twenties,male,us
cv-valid-train/sample-022355.mp3,is that any good,twenties,male,us
cv-valid-train/sample-022363.mp3,is that any good,teens,female,us
cv-valid-train/sample-022366.mp3,you're demanding your rights,twenties,male,us
cv-valid-train/sample-022394.mp3,an army is coming the boy said,twenties,male,us
cv-valid-train/sample-022428.mp3,the boy began again to read his book but he was no longer able to concentrate,thirties,female,us
cv-valid-train/sample-022430.mp3,but before i go i want to tell you a little story,twenties,male,us
cv-valid-train/sample-022434.mp3,sorry the test period expired,fourties,male,us
cv-valid-train/sample-022435.mp3,i thought about whether we should find coins and models in it and so on,fifties,female,us
cv-valid-train/sample-022438.mp3,it was only when i got this close to it that the strangeness of it was at all evident to me,twenties,male,us
cv-valid-train/sample-022458.mp3,hundreds of observers saw the flame that night and the night after,fourties,male,us
cv-valid-train/sample-022459.mp3,they were hiding him,fourties,male,us
cv-valid-train/sample-022463.mp3,and in that way the months passed,thirties,female,us
cv-valid-train/sample-022464.mp3,are you going to believe every lie he tells you,thirties,male,us
cv-valid-train/sample-022470.mp3,my chinchilla eats bread,fifties,female,us
cv-valid-train/sample-022474.mp3,it drew a droplet of blood,fourties,male,us
cv-valid-train/sample-022482.mp3,some storms are worth the wreckage,twenties,male,us
cv-valid-train/sample-022487.mp3,like everybody learns he said,sixties,male,us
cv-valid-train/sample-022488.mp3,at once he connected the two incidents,thirties,male,us
cv-valid-train/sample-022495.mp3,where'd you get this,fourties,male,us
cv-valid-train/sample-022503.mp3,i'll send you a box,twenties,male,us
cv-valid-train/sample-022504.mp3,the shining gem was exhilarating to behold as it sparkled,teens,male,us
cv-valid-train/sample-022515.mp3,all that time the martians must have been getting ready,fifties,male,us
cv-valid-train/sample-022518.mp3,why would a king be talking with a shepherd the boy asked awed and embarrassed,twenties,male,us
cv-valid-train/sample-022524.mp3,he should respect tradition,twenties,male,us
cv-valid-train/sample-022529.mp3,if good things are coming they will be a pleasant surprise said the seer,fourties,female,us
cv-valid-train/sample-022534.mp3,another trick the boy thought,thirties,female,us
cv-valid-train/sample-022539.mp3,i thought about whether we should find coins and models in it and so on,twenties,female,us
cv-valid-train/sample-022543.mp3,as the sun rose the men began to beat the boy,fifties,male,us
cv-valid-train/sample-022549.mp3,i accuse this man of being a faker,twenties,male,us
cv-valid-train/sample-022551.mp3,don't give us that ethics stuff,twenties,male,us
cv-valid-train/sample-022558.mp3,typical american that can keep his mouth shut,twenties,female,us
cv-valid-train/sample-022562.mp3,the stranger continued to hold the sword at the boy's forehead,fourties,female,us
cv-valid-train/sample-022566.mp3,the whole army of them,twenties,male,us
cv-valid-train/sample-022569.mp3,that's the way it always is said the old man,fourties,male,us
cv-valid-train/sample-022574.mp3,a boy came running towards me,fifties,male,us
cv-valid-train/sample-022580.mp3,the boy smiled and continued digging,twenties,male,us
cv-valid-train/sample-022586.mp3,you point to a trail of ants leading into the house,thirties,female,us
cv-valid-train/sample-022609.mp3,paracetamol should get rid of that pain,fifties,female,us
cv-valid-train/sample-022616.mp3,it was as if it quivered but really this was the telescope vibrating,fourties,male,us
cv-valid-train/sample-022617.mp3,who told you that asked the boy startled,twenties,male,us
cv-valid-train/sample-022621.mp3,the vendors on the waterfront also have a great view of the east river,twenties,male,us
cv-valid-train/sample-022635.mp3,you ain't gonna get me to stay here,thirties,male,us
cv-valid-train/sample-022651.mp3,some men were smoking from a gigantic pipe that they passed from one to the other,fourties,female,us
cv-valid-train/sample-022663.mp3,i've actually fallen in love with him,fifties,female,us
cv-valid-train/sample-022665.mp3,another who was searching the boy's bags found the piece of gold,teens,female,us
cv-valid-train/sample-022667.mp3,i had seen all that it would presently bring me,fifties,male,us
cv-valid-train/sample-022668.mp3,alfayoum is in egypt said the arab,teens,male,us
cv-valid-train/sample-022671.mp3,you were seen at the enemy camp three days ago,fourties,male,us
cv-valid-train/sample-022676.mp3,you bet i've got a better offer,thirties,female,us
cv-valid-train/sample-022689.mp3,but the crystal merchant had no choice,thirties,male,us
cv-valid-train/sample-022694.mp3,why the shots stopped after the tenth no one on earth has tried to explain,thirties,male,us
cv-valid-train/sample-022696.mp3,revenge is not my style but obviously accidents will happen,fifties,male,us
cv-valid-train/sample-022702.mp3,we don't know what's in the confounded thing do you,twenties,male,us
cv-valid-train/sample-022705.mp3,looking down at the spoon he held the boy saw that the oil was gone,twenties,female,us
cv-valid-train/sample-022715.mp3,and you've told me nothing along the way said the boy,thirties,male,us
cv-valid-train/sample-022720.mp3,i don't blame him,fourties,male,us
cv-valid-train/sample-022725.mp3,the turf and gravel around it seemed charred as if by a sudden explosion,thirties,female,us
cv-valid-train/sample-022727.mp3,nature knows me as the wisest being in creation the sun said,sixties,female,us
cv-valid-train/sample-022732.mp3,he expertly gutted the rabbit,fourties,other,us
cv-valid-train/sample-022740.mp3,several figures approached him,fifties,female,us
cv-valid-train/sample-022749.mp3,then the thing came upon him in a flash,sixties,male,us
cv-valid-train/sample-022751.mp3,i have the diet of a kid who found twenty dollars,fourties,male,us
cv-valid-train/sample-022760.mp3,and then he perceived it very slowly,fifties,male,us
cv-valid-train/sample-022767.mp3,how long since we've seen each other,fourties,male,us
cv-valid-train/sample-022769.mp3,when he saw henderson in his garden he called over the fence and made himself understood,fifties,male,us
cv-valid-train/sample-022777.mp3,he knew how to shear them and how to slaughter them,thirties,male,us
cv-valid-train/sample-022786.mp3,he had understood the story the old king had told him,twenties,male,us
cv-valid-train/sample-022790.mp3,where are you from the boy asked,fourties,male,us
cv-valid-train/sample-022792.mp3,i'm going into business for myself,thirties,male,us
cv-valid-train/sample-022794.mp3,we ignore the other parents who dont speak french,fourties,male,us
cv-valid-train/sample-022797.mp3,and their eyes spoke of death,twenties,male,us
cv-valid-train/sample-022804.mp3,it turns out this is easier than you might expect,fourties,male,us
cv-valid-train/sample-022809.mp3,tell me more about your dream said the woman,twenties,male,us
cv-valid-train/sample-022810.mp3,we've got something between us nothing can change,teens,male,us
cv-valid-train/sample-022813.mp3,some people prefer not to quantify their feelings that way,twenties,male,us
cv-valid-train/sample-022825.mp3,then he dropped his spade picked up his jacket and came out into the road,twenties,male,us
cv-valid-train/sample-022833.mp3,don't be impatient he repeated to himself,sixties,male,us
cv-valid-train/sample-022834.mp3,andreas placed the shell against his ear so he could hear the ocean,seventies,female,us
cv-valid-train/sample-022839.mp3,suddenly the elder at the center smiled almost imperceptibly and the boy felt better,fourties,female,us
cv-valid-train/sample-022844.mp3,you're the hope of the world,twenties,female,us
cv-valid-train/sample-022855.mp3,i used to pitch,thirties,male,us
cv-valid-train/sample-022860.mp3,and seizing the boy's bag the alchemist gave the gold coins to the chief,teens,male,us
cv-valid-train/sample-022861.mp3,that sobered him a little,twenties,male,us
cv-valid-train/sample-022867.mp3,then came the night of the first falling star,fourties,male,us
cv-valid-train/sample-022877.mp3,some of those who saw its flight say it travelled with a hissing sound,fourties,female,us
cv-valid-train/sample-022884.mp3,is there a mrs joshua,teens,male,us
cv-valid-train/sample-022885.mp3,a breeze began to blow,sixties,female,us
cv-valid-train/sample-022890.mp3,i could die happily and that made me feel good,fifties,female,us
cv-valid-train/sample-022892.mp3,the boy promised himself that when he returned from egypt he would buy that sword,twenties,male,us
cv-valid-train/sample-022894.mp3,i thought the unscrewing might be automatic,thirties,female,us
cv-valid-train/sample-022911.mp3,he was already re accustomed to desert's silence,fifties,female,us
cv-valid-train/sample-022920.mp3,and he gave the boy his blessing,thirties,female,us
cv-valid-train/sample-022938.mp3,everything in life is an omen said the englishman now closing the journal he was reading,seventies,male,us
cv-valid-train/sample-022956.mp3,a large piece suddenly came off and fell with a loud and sharp noise,thirties,male,us
cv-valid-train/sample-022959.mp3,toffee coated all the surfaces it was disgustingly sticky,fourties,male,us
cv-valid-train/sample-022960.mp3,not everyone is able to read source code,eighties,female,us
cv-valid-train/sample-022961.mp3,shoot through the desk,twenties,male,us
cv-valid-train/sample-022963.mp3,i can clean up those glasses in the window if you want said the boy,thirties,male,us
cv-valid-train/sample-022971.mp3,they were tribesmen dressed in blue with black rings surrounding their turbans,twenties,male,us
cv-valid-train/sample-022977.mp3,we've got to get bail,thirties,male,us
cv-valid-train/sample-022982.mp3,now what are you going to do,thirties,male,us
cv-valid-train/sample-022983.mp3,if i know where she is,twenties,male,us
cv-valid-train/sample-022996.mp3,many of our soldiers teamed up,thirties,male,us
cv-valid-train/sample-023009.mp3,at that time it was quite clear in my own mind that the thing had come from the planet mars,teens,female,us
cv-valid-train/sample-023011.mp3,an huge hole had been made by the impact of the projectile,sixties,female,us
cv-valid-train/sample-023012.mp3,he did find it soon after dawn and not far from the sand pits,teens,female,us
cv-valid-train/sample-023013.mp3,but children always seem to be able to play with them without frightening them,teens,female,us
cv-valid-train/sample-023018.mp3,you can't begin to spend all the money you've got,thirties,male,us
cv-valid-train/sample-023022.mp3,now what do you say,twenties,male,us
cv-valid-train/sample-023032.mp3,and they attacked an empty tent,teens,female,us
cv-valid-train/sample-023044.mp3,and at that i told him and he took my place,thirties,male,us
cv-valid-train/sample-023047.mp3,the hookahs were extinguished and the guards stood at attention,fifties,female,us
cv-valid-train/sample-023054.mp3,he had tried in vain to establish a relationship with an alchemist,thirties,male,us
cv-valid-train/sample-023061.mp3,the pixel probabilities are conditioned on the model state,thirties,female,us
cv-valid-train/sample-023063.mp3,i don't know who anybody is any more,fourties,male,us
cv-valid-train/sample-023065.mp3,he had seen the shooting star and was persuaded that a meteorite lay somewhere nearby,thirties,male,us
cv-valid-train/sample-023070.mp3,what do you mean it's okay,thirties,male,us
cv-valid-train/sample-023079.mp3,brenda peters just escaped from the county jail,thirties,male,us
cv-valid-train/sample-023080.mp3,why did we have to have all these kids,teens,male,us
cv-valid-train/sample-023085.mp3,it was impossible to remember all the details that he covered in an hour,twenties,male,us
cv-valid-train/sample-023089.mp3,but he didn't stop,sixties,female,us
cv-valid-train/sample-023096.mp3,i had the everyone has gary busey's teeth dream again,sixties,female,us
cv-valid-train/sample-023101.mp3,the sheep will get used to my not being there too the boy thought,twenties,male,us
cv-valid-train/sample-023105.mp3,the corset constricted her waist,sixties,female,us
cv-valid-train/sample-023119.mp3,about eleven i walked back to my home in maybury because nothing seemed to be happening,fifties,female,us
cv-valid-train/sample-023120.mp3,the crowd gasped as they realised that the speaker was completely naked,fourties,male,us
cv-valid-train/sample-023121.mp3,i waited all afternoon and evening he said,teens,male,us
cv-valid-train/sample-023122.mp3,this morning i found a calculator taped to my wii,thirties,female,us
cv-valid-train/sample-023127.mp3,are you coming tomorrow,fourties,male,us
cv-valid-train/sample-023129.mp3,maybe it was because they moved around so much,thirties,female,us
cv-valid-train/sample-023131.mp3,i have been waiting for her to respond for two days now so i just went ahead and did it for her,fourties,male,us
cv-valid-train/sample-023139.mp3,gmo are ruining our crops,twenties,male,us
cv-valid-train/sample-023151.mp3,the alchemist erased the circle in the sand and the snake slithered away among the rocks,thirties,male,us
cv-valid-train/sample-023164.mp3,suddenly the elder at the center smiled almost imperceptibly and the boy felt better,teens,male,us
cv-valid-train/sample-023166.mp3,i say we don't go out any more,fourties,male,us
cv-valid-train/sample-023167.mp3,men have never understood the words of the wise,thirties,male,us
cv-valid-train/sample-023177.mp3,your money saved us for three days,teens,female,us
cv-valid-train/sample-023191.mp3,we don't know what's in the confounded thing do you,fourties,male,us
cv-valid-train/sample-023195.mp3,the shop folks were taking down their shutters and people were opening their bedroom windows,twenties,female,us
cv-valid-train/sample-023198.mp3,but none of that mattered to the alchemist,twenties,male,us
cv-valid-train/sample-023201.mp3,they went in to drink the tea which was served in beautiful crystal glasses,fifties,male,us
cv-valid-train/sample-023206.mp3,i had the everyone has gary busey's teeth dream again,teens,male,us
cv-valid-train/sample-023208.mp3,most of them were staring quietly at the big table,teens,male,us
cv-valid-train/sample-023209.mp3,they all gathered in manchester,twenties,male,us
cv-valid-train/sample-023210.mp3,he brings her own lunch to work and eats by himself at his desk,seventies,female,us
cv-valid-train/sample-023219.mp3,there was no way for everybody to know about alchemy,teens,male,us
cv-valid-train/sample-023223.mp3,you've got to be at work in the morning,thirties,male,us
cv-valid-train/sample-023224.mp3,don't give in to your fears said the alchemist in a strangely gentle voice,thirties,female,us
cv-valid-train/sample-023225.mp3,they must have turned off the electricity,twenties,female,us
cv-valid-train/sample-023228.mp3,he needs three days answered the alchemist,twenties,male,us
cv-valid-train/sample-023230.mp3,everything on earth is being continuously transformed because the earth is alive,teens,male,us
cv-valid-train/sample-023233.mp3,something's gone wrong with the loudspeaker,twenties,male,us
cv-valid-train/sample-023235.mp3,i was scared but wasted no time in going out and crossing the bridge to the sand pits,fourties,male,us
cv-valid-train/sample-023239.mp3,hello kitty is actually a girl not a cat,fourties,male,us
cv-valid-train/sample-023246.mp3,the alchemist knocked on the gate of the monastery,thirties,male,us
cv-valid-train/sample-023278.mp3,ogilvy told him everything that he had seen,thirties,female,us
cv-valid-train/sample-023301.mp3,please bring mama back,teens,male,us
cv-valid-train/sample-023304.mp3,are you sure that joe case is going on next week,thirties,male,us
cv-valid-train/sample-023306.mp3,it was as if carl realised that he was a puppet under someone else's control,fourties,male,us
cv-valid-train/sample-023307.mp3,aren't you allowed to kiss back,twenties,male,us
cv-valid-train/sample-023310.mp3,marty helped capture the remagen bridge,fourties,male,us
cv-valid-train/sample-023313.mp3,she wasn't her type,thirties,male,us
cv-valid-train/sample-023314.mp3,but they really don't know what they're saying,fourties,male,us
cv-valid-train/sample-023315.mp3,it was there that the wise man lived,twenties,male,us
cv-valid-train/sample-023328.mp3,i was scared but wasted no time in going out and crossing the bridge to the sand pits,fourties,female,us
cv-valid-train/sample-023334.mp3,they rode for the entire day,fifties,male,us
cv-valid-train/sample-023346.mp3,i think they perceived that nothing was to be done at the moment,twenties,male,us
cv-valid-train/sample-023351.mp3,the loafers and golf caddies were used to hanging out near the railway station,teens,male,us
cv-valid-train/sample-023361.mp3,the loafers and golf caddies were used to hanging out near the railway station,twenties,male,us
cv-valid-train/sample-023364.mp3,as the englishman left fatima arrived and filled her vessel with water,teens,female,us
cv-valid-train/sample-023366.mp3,it can be overwhelming to learn how to put all the pieces together,twenties,male,us
cv-valid-train/sample-023368.mp3,fatima is a woman of the desert said the alchemist,fourties,male,us
cv-valid-train/sample-023374.mp3,then one day the boy returned the books to the englishman,twenties,male,us
cv-valid-train/sample-023379.mp3,they mounted their horses and rode out in the direction of the pyramids of egypt,twenties,male,us
cv-valid-train/sample-023383.mp3,i'm never more aware of a room's acoustics than when i'm trying to enjoy a snack i have no intention of sharing,sixties,female,us
cv-valid-train/sample-023385.mp3,and don't pull that on me neither,twenties,male,us
cv-valid-train/sample-023388.mp3,join the club,twenties,male,us
cv-valid-train/sample-023390.mp3,that's a swell bracelet you're wearing,fourties,male,us
cv-valid-train/sample-023399.mp3,most meteorites are more or less rounded,fourties,male,us
cv-valid-train/sample-023417.mp3,the guy thought he was a lunatic at large and made an unsuccessful attempt to stop him,fifties,male,us
cv-valid-train/sample-023421.mp3,and then he perceived it very slowly,teens,male,us
cv-valid-train/sample-023429.mp3,that's the philosopher's stone and the elixir of life,twenties,male,us
cv-valid-train/sample-023434.mp3,she reversed the charges,thirties,male,us
cv-valid-train/sample-023439.mp3,fatima the girl said averting her eyes,fourties,male,us
cv-valid-train/sample-023442.mp3,she and heather were talking,twenties,male,us
cv-valid-train/sample-023452.mp3,there were raised voicesand some sort of struggle appeared to be going on ,twenties,male,us
cv-valid-train/sample-023453.mp3,down at the office we get all the help we want,twenties,male,us
cv-valid-train/sample-023457.mp3,i came to tell you just one thing the boy said,fifties,male,us
